course_title,course_detail,course_url
"자바(Java),파이썬(Python)기반 AI활용 소프트웨어 개발 및 응용 과정","□ 교육․훈련 목표
○ 컴퓨터가 스스로 학습하여 결정할 수 있는 머신러닝 플랫폼을 활용하여 응용 소프트웨어를 개발할 수 있다.
○ 데이터를 분석 목적에 따라 통계기반 분석 모델 또는 머신러닝 학습 모델을 개발할 수 있다.
○ 컴퓨터 프로그래밍 언어로 각 업무에 맞는 소프트웨어의 기능에 관한 설계, 구현 및 테스트를 수행하고, 버전관리를 통해 소프트웨어의 성능을 향상시키고, 서비스를 개선할 수 있다.
○ 인공지능 플랫폼 구축은 인공지능 서비스의 요구사항을 실현하기 위한 인공지능 플랫폼의 인프라, 기능, 인터페이스, 지식화를 구현하고 최적화 할 수 있다.
○ 인공지능 플랫폼 관련 기기 및 딥러닝 기술을 활용하여 음성인식 인공지능을 활용한 머신러닝을 할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000489394&tracseTme=7&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500034772319&tracseReqstsCd=&focusId=
[멀티미디어]트렌디한 영상디자인을 위한 디지털 영상편집디자이너,"1. 영상 및 3D 콘텐츠를 제작하는 기능을 습득하고 디지털콘텐츠 구현을 위한 프로그래밍과 콘텐츠와 관계되는 다양한 산업과 융복합하는 기능 및 기술을 함양한다.
2. 멀티미디어 콘텐츠 제작에 필요한 저작도구를 사용하여 디지털콘텐츠, 영상콘텐츠 등을 제작하는 능력을 함양한다.
3. 다양한 광고물을 기획, 제작하는 능력을 함양한다.
4. 멀티미디어 콘텐츠 저작도구와 그래픽 소프트웨어를 통합적으로 활용할 수 있는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000485790&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020062241&tracseReqstsCd=&focusId=
"[스마트웹&콘텐츠개발]AI활용 프론트엔드 반응형 웹개발자(자바스크립트,리엑트)","1. 다양한 스마트기기 플랫폼에 적용 가능한 웹기반의 콘텐츠서비스를 기획, 분석, 설계, 구현, 테스트, 배포 및 유지 보수하는 능력을 함양할 수 있다.
2. 웹 및 모바일 애플리케이션 개발을 위하여 애플리케이션의 요구사항을 확인하고 분석하는 능력을 함양할 수 있다.
3. 애플리케이션을 설계, 구현 및 테스트를 수행하고, 서비스를 개선하는 업무능력을 함양할 수 있다.
4. 관계형데이터베이스에서 SQL을 사용하여 애플리케이션의 기능에 적합한 데이터를 정의하고, 조작하며, 제어하는 능력을 함양할 수 있다.
5. 현대적 웹 애플리케이션을 개발하기 위한 표준 자바스크립트(ECMAScript), 리엑트(React)를 활용하여 모던 웹 개발 능력을 함양할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000486624&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020062241&tracseReqstsCd=&focusId=
"[디지털디자인]UIUX반응형 웹디자인(웹기획,퍼블리셔,영상)2","- 스마트기기에 적용 가능한 서비스에 대하여 사용자경험과 니즈를 분석하여 정보설계, UI설계, 화면설계를 할 수 있는 능력을 함양한다.
- 다양한 해상도에 적용할 수 있는 반응형 웹 사이트 제작 기술(디자인 및 코딩) 능력을 함양한다.
- Adobe XD, Figma를 통해 UI디자인과 프로토타이핑 방법을 익히고 활용할 수 있다.
- 체계적인 기초 디자인 교육을 시작으로 디지털 신기술을 디자인 실무에 적용하고 사용자경험디자인(UX), 사용자인터페이스디자인(UI), 모션그래픽, 영상 편집 등의 교육을 통하여 어떠한 디지털 매체 환경의 변화에도 대처할 수 있는 사용자 중심의 디지털콘텐츠 디자이너를 양성을 목표로 한다.
- 디자인 역량을 강화하기 위해 브랜딩 디자인 프로젝트(주제 선정 및 기획, 콘셉트에 맞는 디자인 제작, Adobe 디자인 툴 활용하여 로고 및 목업 제작, 영상콘텐츠, 웹사이트, 보고서)를 제작할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000494831&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020051610&tracseReqstsCd=&focusId=
(과정평가형) 자바(Java) 스프링 기반 웹개발자 양성 및 정보처리산업기사_A,"
- 소프트웨어 시스템의 설계 명세를 이해하여 응용 소프트웨어 개발 및 테스트 직무를 수행 할 수 있는 전문인력을 양성 할 수 있다.
- IT개발 분야로 구직을 희망하는 구직자를 대상으로 응용SW 및 프로그래밍 언어 활용부터 SQL 및 데이터베이스, 프론트엔드 프로그래밍, 애플리케이션 구현, 배포까지 웹 어플리케이션을 개발하고 구현 할 수 있는 백엔드 개발자를 양성 할 수 있다.
- 과정평가형 국가기술자격인 정보처리 산업기사를 취득 할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000500286&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020041301&tracseReqstsCd=&focusId=
"(멀티미디어) 디지털 영상편집(프리미어 프로, 애프터 이펙트, 시네마4D)_A","1. 영상 및 3D 콘텐츠를 제작하는 기능을 습득하고 디지털콘텐츠 구현을 위한 프로그래밍과 콘텐츠와 관계되는 다양한 산업과 융복합하는 기능 및 기술을 함양한다.
2. 멀티미디어 콘텐츠 제작에 필요한 저작도구를 사용하여 디지털콘텐츠, 영상콘텐츠 등을 제작하는 능력을 함양한다.
3. 다양한 광고물을 기획, 제작하는 능력을 함양한다.
4. 멀티미디어 콘텐츠 저작도구와 그래픽 소프트웨어를 통합적으로 활용할 수 있는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000465772&tracseTme=3&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500033349456&tracseReqstsCd=&focusId=
(산대특)생성형AI를 활용한 문서기획 및 작성 향상과정_육성산업,"- 본 훈련과정은 생성형 AI(GPT)와 ICT 문서 도구를 활용하여 효율적이고 시각적으로 완성도 높은 디지털 문서를 제작할 수 있는 실무 역량을 초보자 수준에서 함양하는 데 목적이 있다.
- 참여자는 GPT를 통한 문서 구성 자동화 기술과 Canva, Word, PPT 등 시각화 도구의 기초 활용법을 익히고, 실제 업무에 적용 가능한 문서 디자인 결과물을 직접 제작함으로써 실무 활용 능력을 기를 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20253001115908&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020042909&tracseReqstsCd=&focusId=
숏폼 제작을 위한 영상편집(프리미어&에프터이펙트),"1.디지털 디자인 소프트웨어를 활용하여 화면구성요소, 아이콘, 서체를 포함한 디자인ㆍ애니메이션을 제작하고 비교 할 수 있다.
2.제작된 화면 디자인에 필요한 사운드나 애니메이션을 구현하여 프로젝트 결과물과 유사한 프로토타입을 제작하는 능력을 함양한다.
3.서비스, 제작물의 통합적인 아이덴티티를 고려하여 디자인가이드를 조합하는 능력을 함양한다.
4.디자인요소중심 미적요소를 활용하여 조형적 아름다움을 표현 하는 능력을 함양한다.
5. 프로토타입 제작을 바탕으로 한 정보구조 및 설계를 통해 사용성과 매체의 특성을 이해하고 시각적으로 구조화할 수 있는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000478863&tracseTme=9&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020044990&tracseReqstsCd=&focusId=
영상편집디자인 프리미어 & 애프터이펙트,"1.디지털 디자인 소프트웨어를 활용하여 화면구성요소, 아이콘, 서체를 포함한 디자인ㆍ애니메이션을 제작하고 비교 할 수 있다.

2.제작된 화면 디자인에 필요한 사운드나 애니메이션을 구현하여 프로젝트 결과물과 유사한 프로토타입을 제작하는 능력을 함양한다.

3.서비스, 제작물의 통합적인 아이덴티티를 고려하여 디자인가이드를 조합하는 능력을 함양한다.

4.디자인요소중심 미적요소를 활용하여 조형적 아름다움을 표현 하는 능력을 함양한다.

5. 프로토타입 제작을 바탕으로 한 정보구조 및 설계를 통해 사용성과 매체의 특성을 이해하고 시각적으로 구조화할 수 있는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20220000401865&tracseTme=32&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020044990&tracseReqstsCd=&focusId=
(산대특)AI를 활용한 포토샵 업무 스킬 업(향상),"가.포토샵 및 AI 기반 디자인 도구의 최신 기능을 익혀, 다양한 산업 분야에서의 이미지 편집 및 콘텐츠 제작 능력을 강화함.
나.AI 기술을 활용한 반복 작업 자동화 기법을 습득하여, 디자인 및 콘텐츠 제작 과정의 작업 시간을 단축하여 디자인 업무 자동화 및 생산성을 증대함.
다.현장 적용 사례 중심의 프로젝트 기반 실습을 통해, 재직자들이 각자의 산업 현장에서 배운 기술을 바로 활용하여 디지털 전환과 업무 최적화를 실현할 수 있도록 함.
라.제조업, 미디어, 광고, 엔터테인먼트 등 다양한 산업군의 특성에 맞춘 교육 내용을 통해, 각 산업의 업무 환경에 적합한 디지털 콘텐츠 제작 및 디자인 업무 개선 전략을 마련함.
마.다양한 실무 콘텐츠 제작 실습을 통해, 부서 간 협업 및 디자인 관련 의사소통 능력을 향상시켜, 전사적 디지털 전환 및 글로벌 비즈니스 경쟁력 강화를 도모함.
바. 다양한 산업군의 재직자들이 최신 AI와 포토샵 기술을 통해 업무 효율을 극대화하고, 각 산업 현장에서 요구하는 실무 역량을 강화하여, 디지털 전환 및 기업 경쟁력 제고에 기여하는 것을 목표로 함.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20253001086733&tracseTme=6&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020018490&tracseReqstsCd=&focusId=
(산대특) 사무 업무 자동화를 위한 생성형 AI와 No-code(Low-code) 활용,"생성형 AI 및 No-code/Low-code 도구를 활용하여 비개발자도 실무에 즉시 적용 가능한 업무 자동화 역량을 확보하고, 자동화 포트폴리오를 구축할 수 있는 능력을 함양할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20253001123970&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500034680385&tracseReqstsCd=&focusId=
"[평일,주말]을 활용한 최신기출 ITQ [엑셀,파포,한글] OA,사무 기초 단기 자격대비과정","1. 문서 작성 프로그램인 한글 프로그램을 이용하여 스타일, 그림, 표, 그래프, 조판 기능 등의 다양한 문서 작성 기능을 익혀 ITQ 한글_C자격증 취득을 목표로 한다.
2. 사무행정 처리에 수반되는 스프레드시트 프로그램을 활용하여 데이터 계산식 및 분석도구 사용, 데이터 관리 등 사무 문서 작성 업무를 수행하는 능력을 함양하고, ITQ 엑셀_C 자격증을 취득할 수 있다.
2. 프레젠테이션 프로그램인 파워포인트의 다양한 기능을 익혀 업무에 활용할 수 있도록 하고 ITQ 파워포인트_C 자격증 취득을 목표로 한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20250000539205&tracseTme=4&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020016713&tracseReqstsCd=&focusId=
스마트스토어 디자인&SNS마케팅,- 스마트스토어 디자인운영 및 SNS(인스타/블로그)등 다양한 매체별 콘텐츠제작 운영 및 마케팅을 할 수 있다,https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000479429&tracseTme=5&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020055245&tracseReqstsCd=&focusId=
AI 챗봇( GPT) 개발자 비전공자 선수과정(파이썬-Python),"1. 실습 위주 수업으로 프로그래밍 배경 지식이 없는 비전공자도 파이썬을 활용한 코딩 역량을 갖출 수 있다.
2. 파이썬 언어의 필수 기본 문법에 대한 개념과 실습을 통해 기본 단계의 코드 작성 능력을 함양할 수 있다.
3. 파이썬 코딩 생산성을 높이기 위해 ChatGPT 활용방법에 대한 개념을 함양할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20230000451306&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020012631&tracseReqstsCd=&focusId=
프리미어로 배우는 영상편집&유튜브의 첫걸음,"
- 프리미어 프로그램 기술을 활용하여 촬영된 영상을 편집하고 영상을 재구성하여 완성된 형태의 애니메이션 콘텐츠를 만들 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20230000441497&tracseTme=9&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020031223&tracseReqstsCd=&focusId=
인기강사님에게 배우는 39H 영상편집,"1.디지털 디자인 소프트웨어를 활용하여 화면구성요소, 아이콘, 서체를 포함한 디자인ㆍ애니메이션을 제작하고 비교 할 수 있다.
2.제작된 화면 디자인에 필요한 사운드나 애니메이션을 구현하여 프로젝트 결과물과 유사한 프로토타입을 제작하는 능력을 함양한다.
3.서비스, 제작물의 통합적인 아이덴티티를 고려하여 디자인가이드를 조합하는 능력을 함양한다.
4.디자인요소중심 미적요소를 활용하여 조형적 아름다움을 표현 하는 능력을 함양한다.
5. 프로토타입 제작을 바탕으로 한 정보구조 및 설계를 통해 사용성과 매체의 특성을 이해하고 시각적으로 구조화할 수 있는 능력을 함양한다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20230000419403&tracseTme=2&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020046288&tracseReqstsCd=&focusId=
[주말]경리실무(지출증빙/원천징수/급여세금/부가가치세/종합소득세),"중소기업의 경리실무자를 대상으로 세무업무를 하는 데 필요한 홈택스, 지출증빙, 원천징수, 급여세금, 부가가치세, 종합소득세 신고를 홈택스에 직접 신고할 수 있는 업무 능력을 함양할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20220000388580&tracseTme=9&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020056026&tracseReqstsCd=&focusId=
기초부터 배우고 바로 써먹는 생성형 AI + 프리미어 영상 콘텐츠 제작 과정,생성형 AI(텍스트·음성·이미지)툴과 프리미어 프로 영상 편집 툴을 활용하여 짧은 시간 안에 기획부터 편집까지 하나의 영상 콘텐츠를 완성할 수 있는 역량을 함양하는 것을 목표로 한다.,https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20250000538513&tracseTme=4&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020012631&tracseReqstsCd=&focusId=
영상편집제작(프리미어+에펙),"영상편집 소프트웨어인 프리미어와 애프터이펙트를 활용하여 화면 구성 요소를 포함한 디자인, 사운드나 애니메이션을 구현하고 프로젝트 결과물을 기획의도에 맞게 영상콘텐츠를 제작할 수 있다.",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000494051&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020056026&tracseReqstsCd=&focusId=
파이썬 프로그래밍과 데이터 분석 입문,데이터 분석 언어와 라이브러리를 사용하여 분석 프로그램을 작성하고 분석에 사용되는 자동화 도구를 활용하는 능력을 함양할 수 있다.,https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000483723&tracseTme=3&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020061827&tracseReqstsCd=&focusId=
원패스! 정보처리기능사(필기+실기) 국가자격증 취득 과정,"1. 정보시스템의 분석, 설계 결과에 따른 작업을 수행하는 직무로서, 구현, 시험, 운영, 유지보수 등에 관한 업무 수행 능력을 알고 정보처리기능사(필기,실기)를 합격할 수 있다.
2. 응용소프트웨어 개발을 위하여 운영체제, 데이터베이스, 네트워크의 기초 기술을 적용하고 실무작업을 처리할 수 있다.
3. 응용소프트웨어 개발에 사용되는 프로그래밍 언어의 기초 문법을 적용하고 언어의 특징과 라이브러리를 활용하여 기본 응용소프트웨어를 구현할 수 있다.
4. 요구사항대로 응용 소프트웨어가 구현되었는지를 검증하기 위해서 분석된 테스트 케이스에 따라 테스트를 수행하고 결함을 조치할 수 있다.
5.관계형 데이터베이스에서 SQL을 사용하여 목적에 적합한 데이터를 정의하고, 조작하며, 제어할 수 있다",https://m.work24.go.kr/hr/a/a/3100/selectTracseDetl.do?tracseId=AIG20240000489571&tracseTme=1&cstmConsTme=&crseTracseSe=C0061&trainstCstmrId=500020060755&tracseReqstsCd=&focusId=
